template,pair_id,Seed,I_start,I_goal,tau0,success,reason,Policy,mode,tau_used,tau_gap,tau_star,tau_request,PolicyTemplate
culdesac,23,5,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,24,5,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,25,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,26,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,27,5,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,28,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,29,5,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,30,5,0.8723214285714286,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,31,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,32,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,33,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,34,5,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,35,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,36,5,0.8996323529411765,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,37,5,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,38,5,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,39,5,0.8723214285714286,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,40,5,0.8723214285714286,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,41,5,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,42,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,43,5,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,44,5,0.0,0.90859375,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,45,5,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,46,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,47,5,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,48,5,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,49,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,50,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,51,5,0.85,0.94375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,52,5,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,53,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,54,5,0.90859375,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,55,5,0.85,0.9,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,56,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,57,5,0.0,0.0,0.8,1,ok,fixed,,,,,,fixed__culdesac
culdesac,58,5,0.0,0.0,0.8,1,ok,fixed,,,,,,fixed__culdesac
culdesac,59,5,0.9,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
noisy_corridor,0,5,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,1,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,2,5,0.85,0.8996323529411765,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,3,5,0.8723214285714286,0.78,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,4,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,5,5,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,6,5,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,7,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,8,5,0.36,0.0,0.8,1,ok,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,9,5,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,10,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,11,5,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,12,5,0.8723214285714286,0.8400000000000001,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,13,5,0.0,0.0,0.8,0,no path under irreversibility constraint,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,14,5,0.8996323529411765,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,15,5,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,16,5,0.90859375,0.54,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,17,5,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,18,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,19,5,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,20,5,0.85,0.8400000000000001,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,21,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,22,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,23,5,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,24,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,25,5,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,26,5,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,27,5,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,28,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,29,5,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,30,5,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,31,5,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,32,5,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,33,5,0.85,0.66,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,34,5,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,35,5,0.8723214285714286,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,36,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,37,5,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,38,5,0.0,0.0,0.8,0,no path under irreversibility constraint,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,39,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,40,5,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,41,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,42,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,43,5,0.78,0.8400000000000001,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,44,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,45,5,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,46,5,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,47,5,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,48,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,49,5,0.8723214285714286,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,50,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,51,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,52,5,0.8723214285714286,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,53,5,0.66,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,54,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,55,5,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,56,5,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,57,5,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,58,5,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,59,5,0.8400000000000001,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
bottleneck,0,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,1,6,0.8723214285714286,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,2,6,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,3,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,4,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,5,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,6,6,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,7,6,0.6,0.0,0.8,0,no path under irreversibility constraint,fixed,,,,,,fixed__bottleneck
bottleneck,8,6,0.0,0.0,0.8,0,no path under irreversibility constraint,fixed,,,,,,fixed__bottleneck
bottleneck,9,6,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,10,6,0.95,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,11,6,0.90859375,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,12,6,0.95,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,13,6,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,14,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,15,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,16,6,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,17,6,0.85,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,18,6,0.0,0.95,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,19,6,0.90859375,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,20,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,21,6,0.0,0.0,0.8,1,ok,fixed,,,,,,fixed__bottleneck
bottleneck,22,6,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,23,6,0.0,0.8723214285714286,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,24,6,0.85,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,25,6,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,26,6,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,27,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,28,6,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,29,6,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,30,6,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,31,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,32,6,0.90859375,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,33,6,0.90859375,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,34,6,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,35,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,36,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,37,6,0.8723214285714286,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,38,6,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,39,6,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,40,6,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,41,6,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,42,6,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,43,6,0.95,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,44,6,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,45,6,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,46,6,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,47,6,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,48,6,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,49,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,50,6,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,51,6,0.85,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,52,6,0.95,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,53,6,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,54,6,0.95,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,55,6,0.0,0.0,0.8,1,ok,fixed,,,,,,fixed__bottleneck
bottleneck,56,6,0.85,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,57,6,0.95,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,58,6,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,59,6,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
culdesac,0,6,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,1,6,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,2,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,3,6,0.8723214285714286,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,4,6,0.90859375,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,5,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,6,6,0.85,0.9,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,7,6,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,8,6,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,9,6,0.94375,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,10,6,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,11,6,0.90859375,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,12,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,13,6,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,14,6,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,15,6,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,16,6,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,17,6,0.8723214285714286,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,18,6,0.85,0.9,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,19,6,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,20,6,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,21,6,0.8723214285714286,0.0223214285714285,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,22,6,0.0,0.90859375,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,23,6,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,24,6,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
