thr,FPR,TPR,TP,FP,TN,FN
1.891074554886304382e+00,1.279166666666666785e-01,6.480392156862745390e-01,3.305000000000000000e+03,3.070000000000000000e+02,2.093000000000000000e+03,1.795000000000000000e+03
1.895222792848915372e+00,1.266666666666666774e-01,6.437254901960783871e-01,3.283000000000000000e+03,3.040000000000000000e+02,2.096000000000000000e+03,1.817000000000000000e+03
1.900021178869845562e+00,1.237499999999999989e-01,6.401960784313724950e-01,3.265000000000000000e+03,2.970000000000000000e+02,2.103000000000000000e+03,1.835000000000000000e+03
1.903465939241077765e+00,1.216666666666666730e-01,6.362745098039215286e-01,3.245000000000000000e+03,2.920000000000000000e+02,2.108000000000000000e+03,1.855000000000000000e+03
1.907107753230036673e+00,1.199999999999999956e-01,6.321568627450980804e-01,3.224000000000000000e+03,2.880000000000000000e+02,2.112000000000000000e+03,1.876000000000000000e+03
1.911258390450819800e+00,1.179166666666666696e-01,6.282352941176471139e-01,3.204000000000000000e+03,2.830000000000000000e+02,2.117000000000000000e+03,1.896000000000000000e+03
1.914553172271920234e+00,1.158333333333333298e-01,6.243137254901960365e-01,3.184000000000000000e+03,2.780000000000000000e+02,2.122000000000000000e+03,1.916000000000000000e+03
1.918475968094175421e+00,1.141666666666666663e-01,6.199999999999999956e-01,3.162000000000000000e+03,2.740000000000000000e+02,2.126000000000000000e+03,1.938000000000000000e+03
1.922186398956394981e+00,1.120833333333333265e-01,6.160784313725490291e-01,3.142000000000000000e+03,2.690000000000000000e+02,2.131000000000000000e+03,1.958000000000000000e+03
1.926425906514366071e+00,1.104166666666666630e-01,6.119607843137254699e-01,3.121000000000000000e+03,2.650000000000000000e+02,2.135000000000000000e+03,1.979000000000000000e+03
1.931087348367149348e+00,1.079166666666666607e-01,6.082352941176470962e-01,3.102000000000000000e+03,2.590000000000000000e+02,2.141000000000000000e+03,1.998000000000000000e+03
1.935086903016205229e+00,1.054166666666666724e-01,6.045098039215686114e-01,3.083000000000000000e+03,2.530000000000000000e+02,2.147000000000000000e+03,2.017000000000000000e+03
1.939729442021315586e+00,1.024999999999999939e-01,6.009803921568627194e-01,3.065000000000000000e+03,2.460000000000000000e+02,2.154000000000000000e+03,2.035000000000000000e+03
1.944578324983667450e+00,1.000000000000000056e-01,5.972549019607843457e-01,3.046000000000000000e+03,2.400000000000000000e+02,2.160000000000000000e+03,2.054000000000000000e+03
1.949019704669103792e+00,9.750000000000000333e-02,5.935294117647058609e-01,3.027000000000000000e+03,2.340000000000000000e+02,2.166000000000000000e+03,2.073000000000000000e+03
1.955718684378050298e+00,9.541666666666666352e-02,5.896078431372548945e-01,3.007000000000000000e+03,2.290000000000000000e+02,2.171000000000000000e+03,2.093000000000000000e+03
1.961379765123844932e+00,9.208333333333333648e-02,5.862745098039215952e-01,2.990000000000000000e+03,2.210000000000000000e+02,2.179000000000000000e+03,2.110000000000000000e+03
1.965797773736889020e+00,9.041666666666667296e-02,5.821568627450980360e-01,2.969000000000000000e+03,2.170000000000000000e+02,2.183000000000000000e+03,2.131000000000000000e+03
1.969591794235513227e+00,8.874999999999999556e-02,5.780392156862744768e-01,2.948000000000000000e+03,2.130000000000000000e+02,2.187000000000000000e+03,2.152000000000000000e+03
1.973770423008139874e+00,8.583333333333333093e-02,5.745098039215685848e-01,2.930000000000000000e+03,2.060000000000000000e+02,2.194000000000000000e+03,2.170000000000000000e+03
1.979079239227681697e+00,8.375000000000000500e-02,5.703921568627451366e-01,2.909000000000000000e+03,2.010000000000000000e+02,2.199000000000000000e+03,2.191000000000000000e+03
1.983353098228181732e+00,8.125000000000000278e-02,5.666666666666666519e-01,2.890000000000000000e+03,1.950000000000000000e+02,2.205000000000000000e+03,2.210000000000000000e+03
1.988811213820985468e+00,7.875000000000000056e-02,5.629411764705882781e-01,2.871000000000000000e+03,1.890000000000000000e+02,2.211000000000000000e+03,2.229000000000000000e+03
1.993581961142061543e+00,7.541666666666667351e-02,5.596078431372548678e-01,2.854000000000000000e+03,1.810000000000000000e+02,2.219000000000000000e+03,2.246000000000000000e+03
1.997275983636984664e+00,7.208333333333333259e-02,5.562745098039215685e-01,2.837000000000000000e+03,1.730000000000000000e+02,2.227000000000000000e+03,2.263000000000000000e+03
2.002223819638202507e+00,7.124999999999999389e-02,5.517647058823529349e-01,2.814000000000000000e+03,1.710000000000000000e+02,2.229000000000000000e+03,2.286000000000000000e+03
2.006341947567048312e+00,6.875000000000000555e-02,5.480392156862745612e-01,2.795000000000000000e+03,1.650000000000000000e+02,2.235000000000000000e+03,2.305000000000000000e+03
2.011401812857273264e+00,6.541666666666666463e-02,5.447058823529411509e-01,2.778000000000000000e+03,1.570000000000000000e+02,2.243000000000000000e+03,2.322000000000000000e+03
2.014751845211137038e+00,6.416666666666666352e-02,5.403921568627451100e-01,2.756000000000000000e+03,1.540000000000000000e+02,2.246000000000000000e+03,2.344000000000000000e+03
2.019059835125392777e+00,6.416666666666666352e-02,5.354901960784314019e-01,2.731000000000000000e+03,1.540000000000000000e+02,2.246000000000000000e+03,2.369000000000000000e+03
2.023722731428730270e+00,6.291666666666666241e-02,5.311764705882352500e-01,2.709000000000000000e+03,1.510000000000000000e+02,2.249000000000000000e+03,2.391000000000000000e+03
2.027605444697563986e+00,6.041666666666666713e-02,5.274509803921568762e-01,2.690000000000000000e+03,1.450000000000000000e+02,2.255000000000000000e+03,2.410000000000000000e+03
2.030916192184743618e+00,5.874999999999999667e-02,5.231372549019608353e-01,2.668000000000000000e+03,1.410000000000000000e+02,2.259000000000000000e+03,2.432000000000000000e+03
2.035304150726546801e+00,5.708333333333333315e-02,5.190196078431372761e-01,2.647000000000000000e+03,1.370000000000000000e+02,2.263000000000000000e+03,2.453000000000000000e+03
2.040416960255064804e+00,5.500000000000000028e-02,5.150980392156863097e-01,2.627000000000000000e+03,1.320000000000000000e+02,2.268000000000000000e+03,2.473000000000000000e+03
2.043658334160327605e+00,5.416666666666666852e-02,5.105882352941176761e-01,2.604000000000000000e+03,1.300000000000000000e+02,2.270000000000000000e+03,2.496000000000000000e+03
2.047841551061317489e+00,5.124999999999999695e-02,5.070588235294117840e-01,2.586000000000000000e+03,1.230000000000000000e+02,2.277000000000000000e+03,2.514000000000000000e+03
2.052815862726872442e+00,5.000000000000000278e-02,5.027450980392156321e-01,2.564000000000000000e+03,1.200000000000000000e+02,2.280000000000000000e+03,2.536000000000000000e+03
2.057825515142124750e+00,4.916666666666666408e-02,4.982352941176470540e-01,2.541000000000000000e+03,1.180000000000000000e+02,2.282000000000000000e+03,2.559000000000000000e+03
2.063039949813481044e+00,4.833333333333333232e-02,4.937254901960784204e-01,2.518000000000000000e+03,1.160000000000000000e+02,2.284000000000000000e+03,2.582000000000000000e+03
2.067343884424079459e+00,4.666666666666666879e-02,4.896078431372549167e-01,2.497000000000000000e+03,1.120000000000000000e+02,2.288000000000000000e+03,2.603000000000000000e+03
2.071350640363354589e+00,4.541666666666666768e-02,4.852941176470588203e-01,2.475000000000000000e+03,1.090000000000000000e+02,2.291000000000000000e+03,2.625000000000000000e+03
2.074273788597682522e+00,4.416666666666666657e-02,4.809803921568627239e-01,2.453000000000000000e+03,1.060000000000000000e+02,2.294000000000000000e+03,2.647000000000000000e+03
2.077398540276080841e+00,4.083333333333333259e-02,4.776470588235294246e-01,2.436000000000000000e+03,9.800000000000000000e+01,2.302000000000000000e+03,2.664000000000000000e+03
2.083311634246586941e+00,3.916666666666666907e-02,4.735294117647058654e-01,2.415000000000000000e+03,9.400000000000000000e+01,2.306000000000000000e+03,2.685000000000000000e+03
2.087286431718487822e+00,3.833333333333333037e-02,4.688235294117646945e-01,2.391000000000000000e+03,9.200000000000000000e+01,2.308000000000000000e+03,2.709000000000000000e+03
2.092967213282235228e+00,3.708333333333333620e-02,4.645098039215686536e-01,2.369000000000000000e+03,8.900000000000000000e+01,2.311000000000000000e+03,2.731000000000000000e+03
2.098183671798239391e+00,3.624999999999999750e-02,4.600000000000000200e-01,2.346000000000000000e+03,8.700000000000000000e+01,2.313000000000000000e+03,2.754000000000000000e+03
2.102467910424328679e+00,3.583333333333333509e-02,4.552941176470588491e-01,2.322000000000000000e+03,8.600000000000000000e+01,2.314000000000000000e+03,2.778000000000000000e+03
2.107476991030559521e+00,3.500000000000000333e-02,4.507843137254902155e-01,2.299000000000000000e+03,8.400000000000000000e+01,2.316000000000000000e+03,2.801000000000000000e+03
2.112117965823095744e+00,3.333333333333333287e-02,4.466666666666666563e-01,2.278000000000000000e+03,8.000000000000000000e+01,2.320000000000000000e+03,2.822000000000000000e+03
2.116922025894636850e+00,3.250000000000000111e-02,4.421568627450980227e-01,2.255000000000000000e+03,7.800000000000000000e+01,2.322000000000000000e+03,2.845000000000000000e+03
2.123306734925323180e+00,3.250000000000000111e-02,4.372549019607843146e-01,2.230000000000000000e+03,7.800000000000000000e+01,2.322000000000000000e+03,2.870000000000000000e+03
2.126387389058203237e+00,3.208333333333333176e-02,4.325490196078431437e-01,2.206000000000000000e+03,7.700000000000000000e+01,2.323000000000000000e+03,2.894000000000000000e+03
2.129698595884698786e+00,3.166666666666666935e-02,4.278431372549019729e-01,2.182000000000000000e+03,7.600000000000000000e+01,2.324000000000000000e+03,2.918000000000000000e+03
2.133696245624016719e+00,3.083333333333333412e-02,4.233333333333333393e-01,2.159000000000000000e+03,7.400000000000000000e+01,2.326000000000000000e+03,2.941000000000000000e+03
2.139965081426667304e+00,2.958333333333333301e-02,4.190196078431372428e-01,2.137000000000000000e+03,7.100000000000000000e+01,2.329000000000000000e+03,2.963000000000000000e+03
2.143969020443662554e+00,2.916666666666666713e-02,4.141176470588235348e-01,2.112000000000000000e+03,7.000000000000000000e+01,2.330000000000000000e+03,2.988000000000000000e+03
2.149320405519720367e+00,2.916666666666666713e-02,4.092156862745098267e-01,2.087000000000000000e+03,7.000000000000000000e+01,2.330000000000000000e+03,3.013000000000000000e+03
2.152966463756834870e+00,2.708333333333333426e-02,4.052941176470588047e-01,2.067000000000000000e+03,6.500000000000000000e+01,2.335000000000000000e+03,3.033000000000000000e+03
2.157891863253735831e+00,2.624999999999999903e-02,4.007843137254901711e-01,2.044000000000000000e+03,6.300000000000000000e+01,2.337000000000000000e+03,3.056000000000000000e+03
2.161797024613812290e+00,2.333333333333333440e-02,3.972549019607843346e-01,2.026000000000000000e+03,5.600000000000000000e+01,2.344000000000000000e+03,3.074000000000000000e+03
2.166322242634193262e+00,2.249999999999999917e-02,3.927450980392157009e-01,2.003000000000000000e+03,5.400000000000000000e+01,2.346000000000000000e+03,3.097000000000000000e+03
2.170986891310060951e+00,2.249999999999999917e-02,3.878431372549019374e-01,1.978000000000000000e+03,5.400000000000000000e+01,2.346000000000000000e+03,3.122000000000000000e+03
2.176282754662410390e+00,2.208333333333333329e-02,3.831372549019607665e-01,1.954000000000000000e+03,5.300000000000000000e+01,2.347000000000000000e+03,3.146000000000000000e+03
2.180624858261199339e+00,2.083333333333333218e-02,3.788235294117647256e-01,1.932000000000000000e+03,5.000000000000000000e+01,2.350000000000000000e+03,3.168000000000000000e+03
2.184264187783481415e+00,2.000000000000000042e-02,3.743137254901960920e-01,1.909000000000000000e+03,4.800000000000000000e+01,2.352000000000000000e+03,3.191000000000000000e+03
2.189349487724808085e+00,1.916666666666666519e-02,3.698039215686274583e-01,1.886000000000000000e+03,4.600000000000000000e+01,2.354000000000000000e+03,3.214000000000000000e+03
2.195685441516884939e+00,1.791666666666666755e-02,3.654901960784313619e-01,1.864000000000000000e+03,4.300000000000000000e+01,2.357000000000000000e+03,3.236000000000000000e+03
2.202737062228399267e+00,1.750000000000000167e-02,3.607843137254901911e-01,1.840000000000000000e+03,4.200000000000000000e+01,2.358000000000000000e+03,3.260000000000000000e+03
2.209871988115704955e+00,1.666666666666666644e-02,3.560784313725490202e-01,1.816000000000000000e+03,4.000000000000000000e+01,2.360000000000000000e+03,3.284000000000000000e+03
2.215416915910249251e+00,1.625000000000000056e-02,3.513725490196078494e-01,1.792000000000000000e+03,3.900000000000000000e+01,2.361000000000000000e+03,3.308000000000000000e+03
2.220932843940749191e+00,1.625000000000000056e-02,3.464705882352941413e-01,1.767000000000000000e+03,3.900000000000000000e+01,2.361000000000000000e+03,3.333000000000000000e+03
2.226028626876423999e+00,1.541666666666666706e-02,3.419607843137255077e-01,1.744000000000000000e+03,3.700000000000000000e+01,2.363000000000000000e+03,3.356000000000000000e+03
2.230374770545092478e+00,1.541666666666666706e-02,3.370588235294117441e-01,1.719000000000000000e+03,3.700000000000000000e+01,2.363000000000000000e+03,3.381000000000000000e+03
2.236416071562944641e+00,1.499999999999999944e-02,3.323529411764705732e-01,1.695000000000000000e+03,3.600000000000000000e+01,2.364000000000000000e+03,3.405000000000000000e+03
2.241004191136821699e+00,1.416666666666666595e-02,3.278431372549019396e-01,1.672000000000000000e+03,3.400000000000000000e+01,2.366000000000000000e+03,3.428000000000000000e+03
2.247077660028105939e+00,1.333333333333333419e-02,3.233333333333333059e-01,1.649000000000000000e+03,3.200000000000000000e+01,2.368000000000000000e+03,3.451000000000000000e+03
2.250342355831510321e+00,1.250000000000000069e-02,3.188235294117647278e-01,1.626000000000000000e+03,3.000000000000000000e+01,2.370000000000000000e+03,3.474000000000000000e+03
2.256526745008802237e+00,1.208333333333333308e-02,3.141176470588235570e-01,1.602000000000000000e+03,2.900000000000000000e+01,2.371000000000000000e+03,3.498000000000000000e+03
2.266503427102447343e+00,1.166666666666666720e-02,3.094117647058823306e-01,1.578000000000000000e+03,2.800000000000000000e+01,2.372000000000000000e+03,3.522000000000000000e+03
2.272610321586242765e+00,1.124999999999999958e-02,3.047058823529411598e-01,1.554000000000000000e+03,2.700000000000000000e+01,2.373000000000000000e+03,3.546000000000000000e+03
2.278587448969621843e+00,1.083333333333333370e-02,2.998039215686274517e-01,1.529000000000000000e+03,2.600000000000000000e+01,2.374000000000000000e+03,3.571000000000000000e+03
2.285607344248183903e+00,1.083333333333333370e-02,2.949019607843137436e-01,1.504000000000000000e+03,2.600000000000000000e+01,2.374000000000000000e+03,3.596000000000000000e+03
2.292272437843321242e+00,1.041666666666666609e-02,2.901960784313725727e-01,1.480000000000000000e+03,2.500000000000000000e+01,2.375000000000000000e+03,3.620000000000000000e+03
2.297933909619278570e+00,9.583333333333332593e-03,2.856862745098039391e-01,1.457000000000000000e+03,2.300000000000000000e+01,2.377000000000000000e+03,3.643000000000000000e+03
2.306045854633615111e+00,9.583333333333332593e-03,2.807843137254901755e-01,1.432000000000000000e+03,2.300000000000000000e+01,2.377000000000000000e+03,3.668000000000000000e+03
2.311109321024606089e+00,9.166666666666666713e-03,2.760784313725490047e-01,1.408000000000000000e+03,2.200000000000000000e+01,2.378000000000000000e+03,3.692000000000000000e+03
2.317730985248172448e+00,9.166666666666666713e-03,2.711764705882352966e-01,1.383000000000000000e+03,2.200000000000000000e+01,2.378000000000000000e+03,3.717000000000000000e+03
2.324146278504754193e+00,9.166666666666666713e-03,2.662745098039215885e-01,1.358000000000000000e+03,2.200000000000000000e+01,2.378000000000000000e+03,3.742000000000000000e+03
2.330979078670349924e+00,9.166666666666666713e-03,2.613725490196078249e-01,1.333000000000000000e+03,2.200000000000000000e+01,2.378000000000000000e+03,3.767000000000000000e+03
2.336867134042754923e+00,8.750000000000000833e-03,2.566666666666666541e-01,1.309000000000000000e+03,2.100000000000000000e+01,2.379000000000000000e+03,3.791000000000000000e+03
2.344064136318420921e+00,7.916666666666667337e-03,2.521568627450980205e-01,1.286000000000000000e+03,1.900000000000000000e+01,2.381000000000000000e+03,3.814000000000000000e+03
2.350736770658894859e+00,6.666666666666667095e-03,2.478431372549019518e-01,1.264000000000000000e+03,1.600000000000000000e+01,2.384000000000000000e+03,3.836000000000000000e+03
2.358169085730623227e+00,6.666666666666667095e-03,2.429411764705882437e-01,1.239000000000000000e+03,1.600000000000000000e+01,2.384000000000000000e+03,3.861000000000000000e+03
2.364759712430596572e+00,6.666666666666667095e-03,2.378431372549019707e-01,1.213000000000000000e+03,1.600000000000000000e+01,2.384000000000000000e+03,3.887000000000000000e+03
2.373879897896285840e+00,6.250000000000000347e-03,2.331372549019607721e-01,1.189000000000000000e+03,1.500000000000000000e+01,2.385000000000000000e+03,3.911000000000000000e+03
2.382294554493160632e+00,5.416666666666666852e-03,2.286274509803921662e-01,1.166000000000000000e+03,1.300000000000000000e+01,2.387000000000000000e+03,3.934000000000000000e+03
2.388249919438951263e+00,4.583333333333333356e-03,2.241176470588235325e-01,1.143000000000000000e+03,1.100000000000000000e+01,2.389000000000000000e+03,3.957000000000000000e+03
2.397269942689971955e+00,4.166666666666666609e-03,2.194117647058823617e-01,1.119000000000000000e+03,1.000000000000000000e+01,2.390000000000000000e+03,3.981000000000000000e+03
2.404227544531047922e+00,3.749999999999999861e-03,2.147058823529411631e-01,1.095000000000000000e+03,9.000000000000000000e+00,2.391000000000000000e+03,4.005000000000000000e+03
2.411678846098004758e+00,3.333333333333333547e-03,2.099999999999999922e-01,1.071000000000000000e+03,8.000000000000000000e+00,2.392000000000000000e+03,4.029000000000000000e+03
2.422395716248122444e+00,3.333333333333333547e-03,2.050980392156862842e-01,1.046000000000000000e+03,8.000000000000000000e+00,2.392000000000000000e+03,4.054000000000000000e+03
2.430618308919275439e+00,3.333333333333333547e-03,2.001960784313725483e-01,1.021000000000000000e+03,8.000000000000000000e+00,2.392000000000000000e+03,4.079000000000000000e+03
2.437904276570422191e+00,3.333333333333333547e-03,1.952941176470588125e-01,9.960000000000000000e+02,8.000000000000000000e+00,2.392000000000000000e+03,4.104000000000000000e+03
2.447060713342482874e+00,3.333333333333333547e-03,1.903921568627451044e-01,9.710000000000000000e+02,8.000000000000000000e+00,2.392000000000000000e+03,4.129000000000000000e+03
2.460100207729016386e+00,3.333333333333333547e-03,1.854901960784313686e-01,9.460000000000000000e+02,8.000000000000000000e+00,2.392000000000000000e+03,4.154000000000000000e+03
2.467052203639733765e+00,3.333333333333333547e-03,1.803921568627450955e-01,9.200000000000000000e+02,8.000000000000000000e+00,2.392000000000000000e+03,4.180000000000000000e+03
2.476311866543666973e+00,2.916666666666666800e-03,1.756862745098039247e-01,8.960000000000000000e+02,7.000000000000000000e+00,2.393000000000000000e+03,4.204000000000000000e+03
2.486330811219262582e+00,2.500000000000000052e-03,1.709803921568627538e-01,8.720000000000000000e+02,6.000000000000000000e+00,2.394000000000000000e+03,4.228000000000000000e+03
2.490506124564272561e+00,2.500000000000000052e-03,1.660784313725490180e-01,8.470000000000000000e+02,6.000000000000000000e+00,2.394000000000000000e+03,4.253000000000000000e+03
2.498574904714893297e+00,2.083333333333333304e-03,1.613725490196078471e-01,8.230000000000000000e+02,5.000000000000000000e+00,2.395000000000000000e+03,4.277000000000000000e+03
2.509953530263424160e+00,2.083333333333333304e-03,1.564705882352941113e-01,7.980000000000000000e+02,5.000000000000000000e+00,2.395000000000000000e+03,4.302000000000000000e+03
2.520504965010573528e+00,1.666666666666666774e-03,1.517647058823529405e-01,7.740000000000000000e+02,4.000000000000000000e+00,2.396000000000000000e+03,4.326000000000000000e+03
2.528025977435099048e+00,1.666666666666666774e-03,1.468627450980392046e-01,7.490000000000000000e+02,4.000000000000000000e+00,2.396000000000000000e+03,4.351000000000000000e+03
2.534871991752396081e+00,1.666666666666666774e-03,1.419607843137254966e-01,7.240000000000000000e+02,4.000000000000000000e+00,2.396000000000000000e+03,4.376000000000000000e+03
2.543334452648404298e+00,1.666666666666666774e-03,1.370588235294117607e-01,6.990000000000000000e+02,4.000000000000000000e+00,2.396000000000000000e+03,4.401000000000000000e+03
2.556532478598726232e+00,1.250000000000000026e-03,1.323529411764705899e-01,6.750000000000000000e+02,3.000000000000000000e+00,2.397000000000000000e+03,4.425000000000000000e+03
2.566533323093532992e+00,1.250000000000000026e-03,1.274509803921568540e-01,6.500000000000000000e+02,3.000000000000000000e+00,2.397000000000000000e+03,4.450000000000000000e+03
2.576848349806871052e+00,1.250000000000000026e-03,1.225490196078431321e-01,6.250000000000000000e+02,3.000000000000000000e+00,2.397000000000000000e+03,4.475000000000000000e+03
2.586460043199603653e+00,1.250000000000000026e-03,1.174509803921568590e-01,5.990000000000000000e+02,3.000000000000000000e+00,2.397000000000000000e+03,4.501000000000000000e+03
2.596366600163074079e+00,8.333333333333333868e-04,1.127450980392156882e-01,5.750000000000000000e+02,2.000000000000000000e+00,2.398000000000000000e+03,4.525000000000000000e+03
2.607400838977836699e+00,8.333333333333333868e-04,1.078431372549019662e-01,5.500000000000000000e+02,2.000000000000000000e+00,2.398000000000000000e+03,4.550000000000000000e+03
2.619686446774517119e+00,8.333333333333333868e-04,1.029411764705882304e-01,5.250000000000000000e+02,2.000000000000000000e+00,2.398000000000000000e+03,4.575000000000000000e+03
2.630459472021709377e+00,8.333333333333333868e-04,9.803921568627450844e-02,5.000000000000000000e+02,2.000000000000000000e+00,2.398000000000000000e+03,4.600000000000000000e+03
2.641468942992163615e+00,8.333333333333333868e-04,9.313725490196078649e-02,4.750000000000000000e+02,2.000000000000000000e+00,2.398000000000000000e+03,4.625000000000000000e+03
2.657260250929828871e+00,8.333333333333333868e-04,8.823529411764706454e-02,4.500000000000000000e+02,2.000000000000000000e+00,2.398000000000000000e+03,4.650000000000000000e+03
2.673080255492004120e+00,8.333333333333333868e-04,8.333333333333332871e-02,4.250000000000000000e+02,2.000000000000000000e+00,2.398000000000000000e+03,4.675000000000000000e+03
2.686883367532735711e+00,8.333333333333333868e-04,7.843137254901960675e-02,4.000000000000000000e+02,2.000000000000000000e+00,2.398000000000000000e+03,4.700000000000000000e+03
2.702487757350283015e+00,8.333333333333333868e-04,7.352941176470588480e-02,3.750000000000000000e+02,2.000000000000000000e+00,2.398000000000000000e+03,4.725000000000000000e+03
2.717608163443057556e+00,8.333333333333333868e-04,6.862745098039216285e-02,3.500000000000000000e+02,2.000000000000000000e+00,2.398000000000000000e+03,4.750000000000000000e+03
2.732458141000391194e+00,4.166666666666666934e-04,6.392156862745097812e-02,3.260000000000000000e+02,1.000000000000000000e+00,2.399000000000000000e+03,4.774000000000000000e+03
2.748295731404458042e+00,4.166666666666666934e-04,5.882352941176470507e-02,3.000000000000000000e+02,1.000000000000000000e+00,2.399000000000000000e+03,4.800000000000000000e+03
2.773219668831507612e+00,4.166666666666666934e-04,5.392156862745098311e-02,2.750000000000000000e+02,1.000000000000000000e+00,2.399000000000000000e+03,4.825000000000000000e+03
2.793104197995202043e+00,4.166666666666666934e-04,4.901960784313725422e-02,2.500000000000000000e+02,1.000000000000000000e+00,2.399000000000000000e+03,4.850000000000000000e+03
2.811078295576762365e+00,4.166666666666666934e-04,4.411764705882353227e-02,2.250000000000000000e+02,1.000000000000000000e+00,2.399000000000000000e+03,4.875000000000000000e+03
2.826058985520300659e+00,0.000000000000000000e+00,3.941176470588235448e-02,2.010000000000000000e+02,0.000000000000000000e+00,2.400000000000000000e+03,4.899000000000000000e+03
2.843828190041266968e+00,0.000000000000000000e+00,3.450980392156862558e-02,1.760000000000000000e+02,0.000000000000000000e+00,2.400000000000000000e+03,4.924000000000000000e+03
2.868677848500386318e+00,0.000000000000000000e+00,2.960784313725490363e-02,1.510000000000000000e+02,0.000000000000000000e+00,2.400000000000000000e+03,4.949000000000000000e+03
2.899557662428488225e+00,0.000000000000000000e+00,2.470588235294117474e-02,1.260000000000000000e+02,0.000000000000000000e+00,2.400000000000000000e+03,4.974000000000000000e+03
2.937962129473957962e+00,0.000000000000000000e+00,1.980392156862744932e-02,1.010000000000000000e+02,0.000000000000000000e+00,2.400000000000000000e+03,4.999000000000000000e+03
2.971720811639385840e+00,0.000000000000000000e+00,1.490196078431372563e-02,7.600000000000000000e+01,0.000000000000000000e+00,2.400000000000000000e+03,5.024000000000000000e+03
3.037340477069596645e+00,0.000000000000000000e+00,1.000000000000000021e-02,5.100000000000000000e+01,0.000000000000000000e+00,2.400000000000000000e+03,5.049000000000000000e+03
3.126334488219211671e+00,0.000000000000000000e+00,5.098039215686274786e-03,2.600000000000000000e+01,0.000000000000000000e+00,2.400000000000000000e+03,5.074000000000000000e+03
3.515576551187873378e+00,0.000000000000000000e+00,1.960784313725490115e-04,1.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+03,5.099000000000000000e+03
